dt,open,high,low,close,volume
2026-09-17 10:23:00,74503.56,74510.06,74478.92,74482.49,0.0
2026-09-17 10:24:00,74484.55,74501.51,74475.27,74497.72,0.0
2026-09-17 10:25:00,74500.38,74501.07,74477.29,74485.1,0.0
2026-09-17 10:26:00,74485.03,74495.02,74474.23,74489.1,0.0
2026-09-17 10:27:00,74491.66,74501.63,74485.19,74485.19,0.0
2026-09-17 10:28:00,74484.93,74497.52,74483.06,74489.06,0.0
2026-09-17 10:29:00,74488.7,74498.76,74484.3,74492.96,0.0
2026-09-17 10:30:00,74496.31,74499.93,74475.95,74482.35,0.0
2026-09-17 10:31:00,74478.0,74480.11,74435.94,74444.59,0.0
2026-09-17 10:32:00,74443.68,74460.86,74443.68,74450.86,0.0
2026-09-17 10:33:00,74451.3,74451.96,74439.46,74449.97,0.0
2026-09-17 10:34:00,74440.59,74453.74,74439.03,74446.59,0.0
2026-09-17 10:35:00,74447.23,74465.63,74418.43,74462.89,0.0
2026-09-17 10:36:00,74466.76,74482.69,74460.52,74480.13,0.0
2026-09-17 10:37:00,74478.3,74493.12,74471.16,74476.43,0.0
2026-09-17 10:38:00,74479.56,74481.24,74446.62,74463.69,0.0
2026-09-17 10:39:00,74460.86,74465.66,74454.01,74455.38,0.0
2026-09-17 10:40:00,74458.59,74458.59,74440.89,74443.02,0.0
2026-09-17 10:41:00,74440.9,74453.16,74430.68,74432.08,0.0
2026-09-17 10:42:00,74428.95,74437.88,74403.18,74407.78,0.0
2026-09-17 10:43:00,74406.73,74436.24,74402.92,74424.7,0.0
2026-09-17 10:44:00,74421.82,74421.82,74399.51,74401.13,0.0
2026-09-17 10:45:00,74403.46,74403.46,74376.11,74386.29,0.0
2026-09-17 10:46:00,74387.7,74416.57,74380.77,74409.26,0.0
2026-09-17 10:47:00,74407.05,74432.1,74407.05,74425.61,0.0
2026-09-17 10:48:00,74428.82,74429.86,74397.33,74405.67,0.0
2026-09-17 10:49:00,74405.7,74406.74,74391.5,74400.79,0.0
2026-09-17 10:50:00,74400.03,74411.07,74394.37,74409.43,0.0
2026-09-17 10:51:00,74411.16,74422.98,74411.09,74421.01,0.0
2026-09-17 10:52:00,74424.75,74436.1,74417.49,74418.76,0.0
2026-09-17 10:53:00,74418.71,74435.21,74411.1,74418.23,0.0
2026-09-17 10:54:00,74419.73,74423.21,74413.24,74413.24,0.0
2026-09-17 10:55:00,74412.49,74424.74,74411.02,74422.38,0.0
2026-09-17 10:56:00,74424.11,74439.95,74420.9,74437.38,0.0
2026-09-17 10:57:00,74436.47,74459.82,74430.87,74430.87,0.0
2026-09-17 10:58:00,74434.75,74439.98,74417.96,74424.07,0.0
2026-09-17 10:59:00,74425.89,74431.72,74410.84,74413.77,0.0
2026-09-17 11:00:00,74410.21,74410.25,74378.24,74379.1,0.0
2026-09-17 11:01:00,74376.74,74378.53,74347.0,74363.32,0.0
2026-09-17 11:02:00,74361.41,74375.3,74358.32,74370.24,0.0
2026-09-17 11:03:00,74367.77,74372.02,74314.49,74314.49,0.0
2026-09-17 11:04:00,74316.18,74327.82,74310.62,74314.27,0.0
2026-09-17 11:05:00,74311.61,74311.61,74292.02,74297.32,0.0
2026-09-17 11:06:00,74297.17,74306.38,74263.25,74283.56,0.0
2026-09-17 11:07:00,74276.53,74286.7,74252.39,74252.39,0.0
2026-09-17 11:08:00,74256.1,74256.1,74235.37,74244.51,0.0
2026-09-17 11:09:00,74242.92,74251.78,74238.72,74251.08,0.0
2026-09-17 11:10:00,74243.31,74249.08,74227.38,74228.0,0.0
2026-09-17 11:11:00,74227.67,74243.11,74225.1,74236.78,0.0
2026-09-17 11:12:00,74241.56,74256.44,74235.41,74252.91,0.0
2026-09-17 11:13:00,74255.01,74272.54,74255.01,74261.24,0.0
2026-09-17 11:14:00,74263.74,74284.74,74257.98,74259.47,0.0
2026-09-17 11:15:00,74264.42,74269.23,74257.76,74269.06,0.0
2026-09-17 11:16:00,74269.37,74276.3,74263.8,74267.62,0.0
2026-09-17 11:17:00,74271.48,74309.23,74271.48,74307.46,0.0
2026-09-17 11:18:00,74307.31,74322.9,74306.41,74322.02,0.0
2026-09-17 11:19:00,74323.67,74333.89,74322.83,74327.59,0.0
2026-09-17 11:20:00,74330.12,74341.89,74325.54,74341.52,0.0
2026-09-17 11:21:00,74341.95,74355.85,74336.24,74339.5,0.0
2026-09-17 11:22:00,74339.79,74339.79,74306.8,74307.35,0.0
2026-09-17 11:23:00,74307.22,74330.53,74306.73,74330.06,0.0
2026-09-17 11:24:00,74330.09,74338.41,74325.41,74330.58,0.0
2026-09-17 11:25:00,74331.15,74342.52,74327.71,74336.6,0.0
2026-09-17 11:26:00,74336.66,74340.89,74330.43,74332.32,0.0
2026-09-17 11:27:00,74331.2,74331.2,74315.19,74316.37,0.0
2026-09-17 11:28:00,74317.15,74323.64,74307.23,74320.56,0.0
2026-09-17 11:29:00,74318.29,74323.84,74312.59,74317.9,0.0
2026-09-17 11:30:00,74313.72,74319.99,74290.73,74291.4,0.0
2026-09-17 11:31:00,74288.92,74321.57,74288.92,74319.67,0.0
2026-09-17 11:32:00,74324.54,74356.86,74324.43,74356.86,0.0
2026-09-17 11:33:00,74356.04,74356.04,74320.32,74325.53,0.0
2026-09-17 11:34:00,74323.25,74348.49,74323.25,74344.27,0.0
2026-09-17 11:35:00,74342.64,74347.71,74318.51,74319.46,0.0
2026-09-17 11:36:00,74318.28,74336.73,74318.28,74334.66,0.0
2026-09-17 11:37:00,74333.62,74341.96,74327.53,74327.99,0.0
2026-09-17 11:38:00,74329.24,74343.44,74327.28,74337.47,0.0
2026-09-17 11:39:00,74336.75,74345.15,74330.66,74340.62,0.0
2026-09-17 11:40:00,74340.05,74353.54,74339.48,74346.36,0.0
2026-09-17 11:41:00,74345.67,74356.57,74341.08,74353.46,0.0
2026-09-17 11:42:00,74353.33,74369.29,74349.16,74366.23,0.0
2026-09-17 11:43:00,74368.71,74394.55,74367.33,74394.29,0.0
2026-09-17 11:44:00,74389.27,74396.43,74388.13,74390.93,0.0
2026-09-17 11:45:00,74391.57,74410.27,74386.21,74393.37,0.0
2026-09-17 11:46:00,74395.79,74396.47,74374.75,74374.75,0.0
2026-09-17 11:47:00,74370.89,74380.59,74364.46,74374.92,0.0
2026-09-17 11:48:00,74375.46,74386.82,74372.45,74375.29,0.0
2026-09-17 11:49:00,74378.34,74391.12,74376.12,74389.06,0.0
2026-09-17 11:50:00,74387.02,74400.45,74381.97,74385.33,0.0
2026-09-17 11:51:00,74384.93,74421.07,74384.93,74420.28,0.0
2026-09-17 11:52:00,74419.56,74442.63,74412.18,74439.53,0.0
2026-09-17 11:53:00,74436.98,74438.31,74400.43,74410.33,0.0
2026-09-17 11:54:00,74410.24,74415.22,74396.61,74411.78,0.0
2026-09-17 11:55:00,74413.36,74436.86,74413.36,74433.53,0.0
2026-09-17 11:56:00,74431.48,74460.18,74427.64,74455.13,0.0
2026-09-17 11:57:00,74456.09,74489.23,74454.22,74489.23,0.0
2026-09-17 11:58:00,74486.5,74492.79,74474.87,74491.04,0.0
2026-09-17 11:59:00,74492.17,74517.65,74491.07,74517.65,0.0
2026-09-17 12:00:00,74521.72,74534.37,74514.88,74514.88,0.0
2026-09-17 12:01:00,74521.96,74522.8,74498.6,74498.6,0.0
2026-09-17 12:02:00,74497.53,74512.98,74497.53,74510.13,0.0
2026-09-17 12:03:00,74511.53,74511.53,74479.2,74481.84,0.0
2026-09-17 12:04:00,74475.89,74485.58,74462.72,74481.98,0.0
2026-09-17 12:05:00,74478.65,74486.25,74476.26,74485.58,0.0
2026-09-17 12:06:00,74485.34,74531.73,74484.55,74529.83,0.0
2026-09-17 12:07:00,74531.18,74598.46,74531.18,74596.56,0.0
2026-09-17 12:08:00,74596.79,74598.99,74580.72,74593.78,0.0
2026-09-17 12:09:00,74591.86,74606.42,74582.85,74590.97,0.0
2026-09-17 12:10:00,74591.46,74598.84,74581.37,74590.73,0.0
2026-09-17 12:11:00,74586.23,74604.28,74585.36,74597.07,0.0
2026-09-17 12:12:00,74598.95,74608.63,74596.09,74606.43,0.0
2026-09-17 12:13:00,74606.53,74609.02,74580.23,74608.71,0.0
2026-09-17 12:14:00,74609.4,74620.91,74608.43,74609.74,0.0
2026-09-17 12:15:00,74608.36,74614.88,74595.14,74601.83,0.0
2026-09-17 12:16:00,74599.26,74605.69,74590.01,74605.69,0.0
2026-09-17 12:17:00,74603.06,74629.74,74601.67,74625.63,0.0
2026-09-17 12:18:00,74625.43,74644.56,74622.24,74633.44,0.0
2026-09-17 12:19:00,74632.65,74636.82,74622.91,74622.91,0.0
2026-09-17 12:20:00,74623.17,74632.75,74621.55,74631.16,0.0
2026-09-17 12:21:00,74630.64,74632.53,74620.9,74620.9,0.0
2026-09-17 12:22:00,74621.9,74649.83,74620.92,74648.52,0.0
2026-09-17 12:23:00,74648.61,74677.56,74648.61,74673.44,0.0
2026-09-17 12:24:00,74676.01,74676.31,74647.44,74652.15,0.0
2026-09-17 12:25:00,74651.27,74654.81,74639.7,74640.3,0.0
2026-09-17 12:26:00,74643.85,74644.45,74622.32,74622.32,0.0
2026-09-17 12:27:00,74622.38,74625.29,74609.73,74616.92,0.0
2026-09-17 12:28:00,74611.62,74622.97,74607.58,74619.66,0.0
2026-09-17 12:29:00,74620.24,74622.64,74608.9,74615.21,0.0
2026-09-17 12:30:00,74615.58,74624.21,74610.05,74611.8,0.0
2026-09-17 12:31:00,74608.28,74612.13,74592.06,74599.53,0.0
2026-09-17 12:32:00,74598.37,74604.23,74591.24,74603.02,0.0
2026-09-17 12:33:00,74599.17,74616.14,74598.56,74616.14,0.0
2026-09-17 12:34:00,74616.02,74617.44,74603.19,74604.56,0.0
2026-09-17 12:35:00,74605.78,74624.04,74603.58,74623.33,0.0
2026-09-17 12:36:00,74624.75,74637.14,74618.66,74629.58,0.0
2026-09-17 12:37:00,74630.63,74650.46,74630.51,74650.46,0.0
2026-09-17 12:38:00,74651.06,74662.49,74650.06,74656.55,0.0
2026-09-17 12:39:00,74653.78,74657.13,74640.05,74649.81,0.0
2026-09-17 12:40:00,74648.67,74653.04,74642.91,74643.0,0.0
2026-09-17 12:41:00,74644.43,74654.13,74640.92,74650.18,0.0
2026-09-17 12:42:00,74650.53,74655.29,74645.2,74652.24,0.0
2026-09-17 12:43:00,74650.5,74655.58,74643.24,74644.73,0.0
2026-09-17 12:44:00,74643.94,74644.53,74609.35,74613.45,0.0
2026-09-17 12:45:00,74614.17,74622.83,74610.0,74614.79,0.0
2026-09-17 12:46:00,74617.89,74620.63,74609.95,74613.33,0.0
2026-09-17 12:47:00,74613.62,74618.44,74600.13,74600.13,0.0
2026-09-17 12:48:00,74600.58,74602.34,74577.28,74577.28,0.0
2026-09-17 12:49:00,74584.82,74586.01,74574.77,74579.03,0.0
2026-09-17 12:50:00,74575.94,74582.82,74569.31,74579.47,0.0
2026-09-17 12:51:00,74586.54,74602.0,74581.17,74586.12,0.0
2026-09-17 12:52:00,74585.67,74600.45,74582.55,74588.18,0.0
2026-09-17 12:53:00,74590.79,74609.8,74586.93,74608.42,0.0
2026-09-17 12:54:00,74607.97,74617.44,74606.86,74610.64,0.0
2026-09-17 12:55:00,74606.72,74607.78,74584.0,74588.45,0.0
2026-09-17 12:56:00,74588.01,74596.36,74580.3,74580.3,0.0
2026-09-17 12:57:00,74576.86,74587.64,74573.72,74581.97,0.0
2026-09-17 12:58:00,74581.89,74605.97,74581.89,74588.88,0.0
2026-09-17 12:59:00,74589.17,74600.83,74588.29,74598.68,0.0
2026-09-17 13:00:00,74594.97,74604.12,74588.42,74604.12,0.0
2026-09-17 13:01:00,74605.32,74612.36,74592.75,74592.75,0.0
2026-09-17 13:02:00,74593.64,74593.64,74576.12,74588.73,0.0
2026-09-17 13:03:00,74592.7,74596.81,74582.51,74584.15,0.0
2026-09-17 13:04:00,74584.17,74584.17,74547.23,74547.23,0.0
2026-09-17 13:05:00,74549.08,74563.91,74549.08,74557.82,0.0
2026-09-17 13:06:00,74557.25,74562.65,74539.33,74539.92,0.0
2026-09-17 13:07:00,74541.47,74541.72,74528.83,74535.32,0.0
2026-09-17 13:08:00,74536.39,74541.69,74524.8,74537.19,0.0
2026-09-17 13:09:00,74537.5,74554.94,74537.07,74551.45,0.0
2026-09-17 13:10:00,74552.4,74556.3,74545.33,74548.58,0.0
2026-09-17 13:11:00,74550.74,74552.3,74543.71,74546.08,0.0
2026-09-17 13:12:00,74547.36,74555.1,74540.7,74555.1,0.0
2026-09-17 13:13:00,74555.05,74555.05,74542.96,74547.05,0.0
2026-09-17 13:14:00,74546.15,74548.32,74535.52,74540.67,0.0
2026-09-17 13:15:00,74539.59,74543.53,74522.32,74530.46,0.0
2026-09-17 13:16:00,74528.64,74544.54,74526.89,74536.88,0.0
2026-09-17 13:17:00,74538.8,74546.33,74517.76,74520.18,0.0
2026-09-17 13:18:00,74520.0,74531.65,74516.1,74522.86,0.0
2026-09-17 13:19:00,74522.41,74533.22,74522.41,74532.62,0.0
2026-09-17 13:20:00,74531.71,74535.92,74519.57,74530.69,0.0
2026-09-17 13:21:00,74530.23,74548.7,74525.36,74546.7,0.0
2026-09-17 13:22:00,74548.15,74548.75,74522.08,74524.64,0.0
2026-09-17 13:23:00,74524.27,74526.74,74513.5,74519.22,0.0
2026-09-17 13:24:00,74513.27,74522.68,74505.55,74511.64,0.0
2026-09-17 13:25:00,74509.64,74510.1,74464.2,74471.36,0.0
2026-09-17 13:26:00,74463.12,74465.77,74450.38,74450.38,0.0
2026-09-17 13:27:00,74450.67,74450.67,74384.64,74384.64,0.0
2026-09-17 13:28:00,74382.31,74397.61,74362.97,74373.19,0.0
2026-09-17 13:29:00,74372.98,74378.87,74358.95,74363.86,0.0
2026-09-17 13:30:00,74360.57,74360.57,74320.88,74336.94,0.0
2026-09-17 13:31:00,74335.62,74351.15,74333.93,74342.96,0.0
2026-09-17 13:32:00,74343.45,74351.61,74336.87,74344.36,0.0
2026-09-17 13:33:00,74344.68,74350.1,74323.38,74325.2,0.0
2026-09-17 13:34:00,74322.79,74337.2,74317.46,74331.9,0.0
2026-09-17 13:35:00,74330.46,74334.02,74294.89,74309.93,0.0
2026-09-17 13:36:00,74312.5,74315.06,74291.27,74301.05,0.0
2026-09-17 13:37:00,74295.05,74324.03,74294.01,74319.38,0.0
2026-09-17 13:38:00,74319.18,74324.53,74314.78,74324.47,0.0
2026-09-17 13:39:00,74325.67,74346.89,74323.84,74343.05,0.0
2026-09-17 13:40:00,74342.85,74366.42,74340.27,74363.45,0.0
2026-09-17 13:41:00,74363.14,74401.24,74356.54,74400.97,0.0
2026-09-17 13:42:00,74400.44,74401.75,74362.32,74366.04,0.0
2026-09-17 13:43:00,74364.55,74373.62,74364.03,74365.76,0.0
2026-09-17 13:44:00,74365.79,74374.17,74348.71,74350.26,0.0
2026-09-17 13:45:00,74349.92,74364.39,74345.32,74364.39,0.0
2026-09-17 13:46:00,74365.15,74379.52,74363.58,74369.7,0.0
2026-09-17 13:47:00,74368.28,74385.57,74368.28,74382.57,0.0
2026-09-17 13:48:00,74382.8,74387.18,74364.73,74364.73,0.0
2026-09-17 13:49:00,74364.38,74373.32,74360.18,74360.18,0.0
2026-09-17 13:50:00,74364.51,74375.82,74358.2,74375.4,0.0
2026-09-17 13:51:00,74375.86,74379.59,74368.08,74368.94,0.0
2026-09-17 13:52:00,74369.58,74392.73,74369.58,74378.64,0.0
2026-09-17 13:53:00,74379.24,74379.24,74356.14,74365.58,0.0
2026-09-17 13:54:00,74366.11,74366.84,74340.28,74366.84,0.0
2026-09-17 13:55:00,74367.49,74367.95,74356.69,74358.06,0.0
2026-09-17 13:56:00,74358.91,74370.97,74352.28,74361.2,0.0
2026-09-17 13:57:00,74365.74,74371.52,74363.11,74367.43,0.0
2026-09-17 13:58:00,74368.94,74381.28,74366.79,74377.9,0.0
2026-09-17 13:59:00,74380.45,74384.5,74364.79,74364.79,0.0
2026-09-17 14:00:00,74365.57,74367.54,74350.99,74358.16,0.0
2026-09-17 14:01:00,74356.47,74377.8,74354.27,74375.0,0.0
2026-09-17 14:02:00,74374.17,74377.52,74356.61,74356.61,0.0
2026-09-17 14:03:00,74356.78,74365.66,74350.24,74365.08,0.0
2026-09-17 14:04:00,74364.43,74386.41,74362.61,74382.16,0.0
2026-09-17 14:05:00,74385.26,74387.18,74377.9,74383.56,0.0
2026-09-17 14:06:00,74384.01,74391.18,74366.67,74381.81,0.0
2026-09-17 14:07:00,74374.08,74411.27,74374.08,74410.28,0.0
2026-09-17 14:08:00,74410.11,74427.97,74406.84,74412.89,0.0
2026-09-17 14:09:00,74412.25,74413.24,74368.78,74395.36,0.0
2026-09-17 14:10:00,74397.42,74441.65,74394.0,74438.4,0.0
2026-09-17 14:11:00,74439.41,74440.28,74394.3,74394.3,0.0
2026-09-17 14:12:00,74400.86,74407.73,74394.1,74398.97,0.0
2026-09-17 14:13:00,74403.53,74411.04,74394.59,74406.47,0.0
2026-09-17 14:14:00,74407.04,74413.26,74401.14,74410.58,0.0
2026-09-17 14:15:00,74402.29,74410.52,74399.88,74408.08,0.0
2026-09-17 14:16:00,74405.82,74405.82,74376.68,74376.68,0.0
2026-09-17 14:17:00,74376.23,74386.89,74371.42,74385.59,0.0
2026-09-17 14:18:00,74386.06,74416.66,74385.97,74415.48,0.0
2026-09-17 14:19:00,74414.65,74431.86,74414.23,74422.64,0.0
2026-09-17 14:20:00,74420.62,74421.69,74411.02,74421.39,0.0
2026-09-17 14:21:00,74421.36,74433.34,74419.31,74430.9,0.0
2026-09-17 14:22:00,74430.3,74444.91,74427.44,74443.0,0.0
2026-09-17 14:23:00,74445.17,74445.17,74428.56,74437.14,0.0
2026-09-17 14:24:00,74435.97,74439.75,74428.29,74428.29,0.0
2026-09-17 14:25:00,74428.28,74428.28,74406.91,74412.18,0.0
2026-09-17 14:26:00,74410.36,74410.36,74385.84,74391.03,0.0
2026-09-17 14:27:00,74395.61,74402.35,74386.17,74386.17,0.0
2026-09-17 14:28:00,74390.03,74391.59,74369.07,74376.96,0.0
2026-09-17 14:29:00,74379.11,74423.06,74376.14,74420.14,0.0
2026-09-17 14:30:00,74420.18,74424.31,74397.81,74415.85,0.0
2026-09-17 14:31:00,74419.71,74425.05,74407.23,74411.08,0.0
2026-09-17 14:32:00,74414.31,74422.37,74409.37,74419.35,0.0
2026-09-17 14:33:00,74417.97,74417.97,74395.52,74406.1,0.0
2026-09-17 14:34:00,74406.86,74413.7,74385.45,74388.32,0.0
2026-09-17 14:35:00,74391.86,74410.94,74373.73,74410.94,0.0
2026-09-17 14:36:00,74423.03,74442.0,74417.85,74426.36,0.0
2026-09-17 14:37:00,74425.37,74492.2,74421.39,74488.79,0.0
2026-09-17 14:38:00,74488.32,74491.14,74454.98,74476.7,0.0
2026-09-17 14:39:00,74477.38,74489.78,74471.24,74477.23,0.0
2026-09-17 14:40:00,74484.58,74485.6,74445.43,74451.64,0.0
2026-09-17 14:41:00,74457.12,74471.36,74457.09,74459.65,0.0
2026-09-17 14:42:00,74459.69,74459.69,74407.43,74412.11,0.0
2026-09-17 14:43:00,74414.18,74441.57,74413.21,74438.22,0.0
2026-09-17 14:44:00,74442.18,74442.18,74390.46,74411.05,0.0
2026-09-17 14:45:00,74414.52,74457.23,74412.41,74447.88,0.0
2026-09-17 14:46:00,74449.37,74452.38,74438.82,74450.37,0.0
2026-09-17 14:47:00,74450.59,74466.73,74443.12,74453.7,0.0
2026-09-17 14:48:00,74452.24,74489.18,74449.5,74483.18,0.0
2026-09-17 14:49:00,74485.27,74493.67,74463.4,74465.74,0.0
2026-09-17 14:50:00,74465.78,74466.89,74446.32,74461.32,0.0
2026-09-17 14:51:00,74462.01,74462.01,74446.01,74453.02,0.0
2026-09-17 14:52:00,74453.69,74467.98,74453.69,74456.49,0.0
2026-09-17 14:53:00,74452.36,74460.72,74448.03,74452.26,0.0
2026-09-17 14:54:00,74452.72,74455.67,74432.71,74442.73,0.0
2026-09-17 14:55:00,74435.87,74441.98,74421.59,74426.08,0.0
2026-09-17 14:56:00,74427.36,74429.82,74408.02,74412.62,0.0
2026-09-17 14:57:00,74414.42,74416.23,74393.63,74402.5,0.0
2026-09-17 14:58:00,74406.0,74407.22,74394.48,74397.76,0.0
2026-09-17 14:59:00,74394.35,74407.24,74394.35,74403.54,0.0
2026-09-17 15:00:00,74394.74,74403.79,74376.93,74400.48,0.0
2026-09-17 15:01:00,74402.08,74417.72,74399.05,74411.08,0.0
2026-09-17 15:02:00,74410.54,74413.98,74399.15,74409.43,0.0
2026-09-17 15:03:00,74409.41,74423.32,74397.55,74398.14,0.0
2026-09-17 15:04:00,74399.58,74417.28,74395.32,74395.99,0.0
2026-09-17 15:05:00,74399.62,74405.16,74384.4,74391.24,0.0
2026-09-17 15:06:00,74389.03,74395.21,74378.68,74385.89,0.0
2026-09-17 15:07:00,74390.88,74404.33,74389.08,74389.08,0.0
2026-09-17 15:08:00,74388.49,74394.52,74375.6,74383.03,0.0
2026-09-17 15:09:00,74379.25,74394.16,74371.26,74374.69,0.0
2026-09-17 15:10:00,74377.9,74397.0,74370.96,74379.62,0.0
2026-09-17 15:11:00,74381.47,74386.94,74366.51,74385.6,0.0
2026-09-17 15:12:00,74385.94,74401.93,74366.83,74383.74,0.0
2026-09-17 15:13:00,74376.33,74415.64,74371.89,74413.78,0.0
2026-09-17 15:14:00,74405.24,74445.78,74400.08,74414.23,0.0
2026-09-17 15:28:00,74314.59,74314.59,74314.59,74314.59,0.0
2026-09-18 09:15:00,74575.24,74593.82,74457.24,74552.72,0.0
2026-09-18 09:16:00,74550.97,74573.12,74505.41,74567.77,0.0
2026-09-18 09:17:00,74569.36,74573.16,74545.31,74551.34,0.0
2026-09-18 09:18:00,74560.77,74563.98,74474.95,74474.95,0.0
2026-09-18 09:19:00,74473.97,74499.64,74472.45,74499.64,0.0
2026-09-18 09:20:00,74501.78,74501.78,74440.75,74446.36,0.0
2026-09-18 09:21:00,74448.33,74460.37,74448.33,74454.88,0.0
2026-09-18 09:22:00,74452.42,74487.42,74452.42,74476.35,0.0
2026-09-18 09:23:00,74475.58,74508.15,74467.42,74508.15,0.0
2026-09-18 09:24:00,74511.81,74526.23,74500.26,74517.44,0.0
2026-09-18 09:25:00,74522.32,74529.63,74487.82,74488.23,0.0
2026-09-18 09:26:00,74488.2,74488.2,74459.56,74464.1,0.0
2026-09-18 09:27:00,74465.01,74465.01,74416.11,74429.13,0.0
2026-09-18 09:28:00,74423.81,74424.29,74399.27,74417.4,0.0
2026-09-18 09:29:00,74413.69,74439.29,74404.53,74437.55,0.0
2026-09-18 09:30:00,74437.93,74454.68,74409.07,74409.07,0.0
